,relation,x_index,x_name,x_id,x_type,x_source,y_index,y_name,y_id,y_type,y_source,pmid,probability
3285,subordinate,-1,willingness,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38377801.0,1.0
3286,subordinate,-1,spousal caregivers,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38468497.0,1.0
3287,subordinate,-1,social capital,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,36724157.0,1.0
3288,subordinate,-1,early diagnosis,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,35612031.0,1.0
3289,subordinate,-1,screenings,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,35612031.0,1.0
3290,subordinate,-1,african american,,SDoH factor,healthypeople,-1,Discrimination,,SDoH subtype,healthypeople,37695586.0,1.0
3291,subordinate,-1,hispanic,,SDoH factor,healthypeople,-1,Discrimination,,SDoH subtype,healthypeople,37695586.0,1.0
3292,subordinate,-1,latino,,SDoH factor,healthypeople,-1,Discrimination,,SDoH subtype,healthypeople,37695586.0,1.0
3293,subordinate,-1,speakers,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,37695586.0,1.0
3294,subordinate,-1,caregiver factors,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36353281.0,1.0
3295,subordinate,-1,health care provider,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34420970.0,1.0
3296,subordinate,-1,community linkage,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,34420970.0,1.0
3297,subordinate,-1,community services,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,34420970.0,1.0
3298,subordinate,-1,engagement,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34420970.0,1.0
3299,subordinate,-1,minoritized,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,35679806.0,1.0
3300,subordinate,-1,cognitive competence,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,32242832.0,1.0
3301,subordinate,-1,recommendations,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,35026040.0,1.0
3302,subordinate,-1,friend support,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,36658507.0,1.0
3303,subordinate,-1,public opinion,,SDoH factor,healthypeople,-1,Civic Participation,,SDoH subtype,healthypeople,36658507.0,1.0
3304,subordinate,-1,memory clinical practice,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34635169.0,1.0
3305,subordinate,-1,family dynamics,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,33563068.0,1.0
3306,subordinate,-1,family groups,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,33563068.0,1.0
3307,subordinate,-1,self-care,,SDoH factor,healthypeople,-1,Health Literacy,,SDoH subtype,healthypeople,38111602.0,1.0
3308,subordinate,-1,employment status,,SDoH factor,healthypeople,-1,Employment,,SDoH subtype,healthypeople,33558868.0,1.0
3309,subordinate,-1,immigrants,,SDoH factor,healthypeople,-1,Civic Participation,,SDoH subtype,healthypeople,36188718.0,1.0
3310,subordinate,-1,community-based screening program,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,36188718.0,1.0
3311,subordinate,-1,epa,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,33065503.0,1.0
3312,subordinate,-1,racial/ethnic minorities,,SDoH factor,healthypeople,-1,Discrimination,,SDoH subtype,healthypeople,38489179.0,1.0
3313,subordinate,-1,wealth,,SDoH factor,healthypeople,-1,Poverty,,SDoH subtype,healthypeople,38489179.0,1.0
3314,subordinate,-1,general practice consultation,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38297202.0,1.0
3315,subordinate,-1,general practice consultations,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38297202.0,1.0
3316,subordinate,-1,psychotropic drug prescriptions,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38297202.0,1.0
3317,subordinate,-1,healthcare provision,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38297202.0,1.0
3318,subordinate,-1,social participation,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,32481282.0,1.0
3319,subordinate,-1,institutionalized,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,37204681.0,1.0
3320,subordinate,-1,institutionalized older,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,31927709.0,1.0
3321,subordinate,-1,surrogate,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,32144001.0,1.0
3322,subordinate,-1,employment,,SDoH factor,healthypeople,-1,Employment,,SDoH subtype,healthypeople,34770789.0,1.0
3323,subordinate,-1,long-term services,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36334026.0,1.0
3324,subordinate,-1,health professionals,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,31830801.0,1.0
3325,subordinate,-1,community organizations,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,31830801.0,1.0
3326,subordinate,-1,social disadvantage,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,33687445.0,1.0
3327,subordinate,-1,nursing home use,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,31454082.0,1.0
3328,subordinate,-1,home care use,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,31454082.0,1.0
3329,subordinate,-1,worksheets,,SDoH factor,healthypeople,-1,Employment,,SDoH subtype,healthypeople,37683098.0,1.0
3330,subordinate,-1,disadvantage,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34151799.0,1.0
3331,subordinate,-1,policy initiatives,,SDoH factor,healthypeople,-1,Civic Participation,,SDoH subtype,healthypeople,35659469.0,1.0
3332,subordinate,-1,greenspace,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,35033073.0,1.0
3333,subordinate,-1,residential greenspace,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,35033073.0,1.0
3334,subordinate,-1,care planning services,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,31755537.0,1.0
3335,subordinate,-1,early diagnosis,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38944021.0,1.0
3336,subordinate,-1,illiteracy,,SDoH factor,healthypeople,-1,Health Literacy,,SDoH subtype,healthypeople,35465730.0,1.0
3337,subordinate,-1,urban area,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,35465730.0,1.0
3338,subordinate,-1,supportive care,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36210219.0,1.0
3339,subordinate,-1,affordable,,SDoH factor,healthypeople,-1,Poverty,,SDoH subtype,healthypeople,32651327.0,1.0
3340,subordinate,-1,multiple family members,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,37235711.0,1.0
3341,subordinate,-1,proxies,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,37235711.0,1.0
3342,subordinate,-1,long-term care setting,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,31695349.0,1.0
3343,subordinate,-1,consent form,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,31901122.0,1.0
3344,subordinate,-1,written text,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,31901122.0,1.0
3345,subordinate,-1,written comprehension,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,31901122.0,1.0
3346,subordinate,-1,care partners,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,37219410.0,1.0
3347,subordinate,-1,healthcare professional,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,37219410.0,1.0
3348,subordinate,-1,cultural communities,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,37224462.0,1.0
3349,subordinate,-1,educational content,,SDoH factor,healthypeople,-1,Enrollment in Higher Education,,SDoH subtype,healthypeople,33847046.0,1.0
3350,subordinate,-1,governments,,SDoH factor,healthypeople,-1,Civic Participation,,SDoH subtype,healthypeople,34621898.0,1.0
3351,subordinate,-1,education levels,,SDoH factor,healthypeople,-1,Enrollment in Higher Education,,SDoH subtype,healthypeople,36469682.0,1.0
3352,subordinate,-1,light pollution,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,37733222.0,1.0
3353,subordinate,-1,financial stress,,SDoH factor,healthypeople,-1,Poverty,,SDoH subtype,healthypeople,37189062.0,1.0
3354,subordinate,-1,residential greenness,,SDoH factor,healthypeople,-1,Quality of Housing,,SDoH subtype,healthypeople,37003317.0,1.0
3355,subordinate,-1,greenness,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,37003317.0,1.0
3356,subordinate,-1,environmental pressures,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,37490246.0,1.0
3357,subordinate,-1,home health,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36242532.0,1.0
3358,subordinate,-1,assisted living,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36842068.0,1.0
3359,subordinate,-1,national institutes of health's health care systems,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,32589283.0,1.0
3360,subordinate,-1,working conditions,,SDoH factor,healthypeople,-1,Employment,,SDoH subtype,healthypeople,31525191.0,1.0
3361,subordinate,-1,occupational characteristic,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,31525191.0,1.0
3362,subordinate,-1,physical demands,,SDoH factor,healthypeople,-1,Access to Foods That Support Healthy Dietary Patterns,,SDoH subtype,healthypeople,31525191.0,1.0
3363,subordinate,-1,black patients,,SDoH factor,healthypeople,-1,Discrimination,,SDoH subtype,healthypeople,37666209.0,1.0
3364,subordinate,-1,white patients,,SDoH factor,healthypeople,-1,Discrimination,,SDoH subtype,healthypeople,37666209.0,1.0
3365,subordinate,-1,acculturation,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36325840.0,1.0
3366,subordinate,-1,hospitalization,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36990041.0,1.0
3367,subordinate,-1,out-of-pocket (oop) expenses,,SDoH factor,healthypeople,-1,Poverty,,SDoH subtype,healthypeople,37307097.0,1.0
3368,subordinate,-1,care settings,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,33834890.0,1.0
3369,subordinate,-1,residential density,,SDoH factor,healthypeople,-1,Quality of Housing,,SDoH subtype,healthypeople,36894118.0,1.0
3370,subordinate,-1,urbanicity,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,36894118.0,1.0
3371,subordinate,-1,air pollutants,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,32739624.0,1.0
3372,subordinate,-1,major roads,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,32739624.0,1.0
3373,subordinate,-1,occupational complexity,,SDoH factor,healthypeople,-1,Employment,,SDoH subtype,healthypeople,37994854.0,1.0
3374,subordinate,-1,rehabilitation,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,33297973.0,1.0
3375,subordinate,-1,rehabilitation programs,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,33297973.0,1.0
3376,subordinate,-1,cognitive training,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,31794398.0,1.0
3377,subordinate,-1,socialization,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,35550463.0,1.0
3378,subordinate,-1,retirement,,SDoH factor,healthypeople,-1,Employment,,SDoH subtype,healthypeople,35550463.0,1.0
3379,subordinate,-1,knowledge,,SDoH factor,healthypeople,-1,Enrollment in Higher Education,,SDoH subtype,healthypeople,33198736.0,1.0
3380,subordinate,-1,age advocacy,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36516463.0,1.0
3381,subordinate,-1,university memory clinic,,SDoH factor,healthypeople,-1,Access to Primary Care,,SDoH subtype,healthypeople,33361593.0,1.0
3382,subordinate,-1,community-based cohort study,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,35094057.0,1.0
3383,subordinate,-1,supportive intervention,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,37149000.0,1.0
3384,subordinate,-1,family conflict,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,34725017.0,1.0
3385,subordinate,-1,societal participation,,SDoH factor,healthypeople,-1,Civic Participation,,SDoH subtype,healthypeople,32776698.0,1.0
3386,subordinate,-1,delivery of care,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34550089.0,1.0
3387,subordinate,-1,chinese families,,SDoH factor,healthypeople,-1,Discrimination,,SDoH subtype,healthypeople,35855574.0,1.0
3388,subordinate,-1,hospital settings,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,33104033.0,1.0
3389,subordinate,-1,referrals,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,33685531.0,1.0
3390,subordinate,-1,neighborhood greenspace,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,33388800.0,1.0
3391,subordinate,-1,prayer,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,37133727.0,1.0
3392,subordinate,-1,learning ability,,SDoH factor,healthypeople,-1,Early Childhood Development and Education,,SDoH subtype,healthypeople,32191383.0,1.0
3393,subordinate,-1,location,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,33655975.0,1.0
3394,subordinate,-1,residence,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,33655975.0,1.0
3395,subordinate,-1,manpower,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38306035.0,1.0
3396,subordinate,-1,health literacy,,SDoH factor,healthypeople,-1,Health Literacy,,SDoH subtype,healthypeople,32452861.0,1.0
3397,subordinate,-1,brand-new services,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,32815289.0,1.0
3398,subordinate,-1,risk communication,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,32815289.0,1.0
3399,subordinate,-1,caregiving responsibilities,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36281681.0,1.0
3400,subordinate,-1,discrimination,,SDoH factor,healthypeople,-1,Discrimination,,SDoH subtype,healthypeople,33418512.0,1.0
3401,subordinate,-1,social connections,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,37994532.0,1.0
3402,subordinate,-1,care-partner outcomes,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36189596.0,1.0
3403,subordinate,-1,telecaregiving systems,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36919597.0,1.0
3404,subordinate,-1,participation,,SDoH factor,healthypeople,-1,Civic Participation,,SDoH subtype,healthypeople,32369706.0,1.0
3405,subordinate,-1,helplessness,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,35062119.0,1.0
3406,subordinate,-1,love,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,35062119.0,1.0
3407,subordinate,-1,reading books,,SDoH factor,healthypeople,-1,Early Childhood Development and Education,,SDoH subtype,healthypeople,35062119.0,1.0
3408,subordinate,-1,nursing home placement,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,35062119.0,1.0
3409,subordinate,-1,caregiver dyads,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38621995.0,1.0
3410,subordinate,-1,health-care challenges,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38383536.0,1.0
3411,subordinate,-1,neurology clinic,,SDoH factor,healthypeople,-1,Access to Primary Care,,SDoH subtype,healthypeople,34538774.0,1.0
3412,subordinate,-1,specialty clinic,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36739557.0,1.0
3413,subordinate,-1,residential vegetation,,SDoH factor,healthypeople,-1,Quality of Housing,,SDoH subtype,healthypeople,32597127.0,1.0
3414,subordinate,-1,caregiving phases,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,32687722.0,1.0
3415,subordinate,-1,clinical guidelines,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36941727.0,1.0
3416,subordinate,-1,neuropsychological assessment,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,32374196.0,1.0
3417,subordinate,-1,posts,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36155513.0,1.0
3418,subordinate,-1,visit,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,35590272.0,1.0
3419,subordinate,-1,pcps,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,29939234.0,1.0
3420,subordinate,-1,financial strain,,SDoH factor,healthypeople,-1,Poverty,,SDoH subtype,healthypeople,36676672.0,1.0
3421,subordinate,-1,underserved old,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36330876.0,1.0
3422,subordinate,-1,social challenges,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,35034903.0,1.0
3423,subordinate,-1,immigration,,SDoH factor,healthypeople,-1,Discrimination,,SDoH subtype,healthypeople,36821175.0,1.0
3424,subordinate,-1,cohabited,,SDoH factor,healthypeople,-1,Quality of Housing,,SDoH subtype,healthypeople,36916529.0,1.0
3425,subordinate,-1,educational attainment,,SDoH factor,healthypeople,-1,Enrollment in Higher Education,,SDoH subtype,healthypeople,35320274.0,1.0
3426,subordinate,-1,parent,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,35320274.0,1.0
3427,subordinate,-1,spouse,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,35320274.0,1.0
3428,subordinate,-1,rural communities,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,35739484.0,1.0
3429,subordinate,-1,rural uganda,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,32041525.0,1.0
3430,subordinate,-1,sub-saharan africa,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,32041525.0,1.0
3431,subordinate,-1,representation,,SDoH factor,healthypeople,-1,Civic Participation,,SDoH subtype,healthypeople,38756718.0,1.0
3432,subordinate,-1,care,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36442203.0,1.0
3433,subordinate,-1,confinement,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34219617.0,1.0
3434,subordinate,-1,diagnostic delays,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38970052.0,1.0
3435,subordinate,-1,general hospital,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,35213057.0,1.0
3436,subordinate,-1,collective memory,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,31218721.0,1.0
3437,subordinate,-1,relatedness,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,31218721.0,1.0
3438,subordinate,-1,social relations,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,31218721.0,1.0
3439,subordinate,-1,general practice clinics,,SDoH factor,healthypeople,-1,Access to Primary Care,,SDoH subtype,healthypeople,34043628.0,1.0
3440,subordinate,-1,surgery,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,37596302.0,1.0
3441,subordinate,-1,specialist visits,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34569686.0,1.0
3442,subordinate,-1,specialist,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34569686.0,1.0
3443,subordinate,-1,apathy,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,37873914.0,1.0
3444,subordinate,-1,preventive interventions,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34560903.0,1.0
3445,subordinate,-1,cvs,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,37227580.0,1.0
3446,subordinate,-1,appropriate care,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,30421351.0,1.0
3447,subordinate,-1,social trust,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,36276340.0,1.0
3448,subordinate,-1,learning,,SDoH factor,healthypeople,-1,Early Childhood Development and Education,,SDoH subtype,healthypeople,35413149.0,1.0
3449,subordinate,-1,acute visits,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,33196288.0,1.0
3450,subordinate,-1,semantic word fluency,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38494763.0,1.0
3451,subordinate,-1,white individuals,,SDoH factor,healthypeople,-1,Discrimination,,SDoH subtype,healthypeople,32282019.0,1.0
3452,subordinate,-1,adherence,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,32298362.0,1.0
3453,subordinate,-1,medical recommendations,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,32298362.0,1.0
3454,subordinate,-1,oral care,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,33164225.0,1.0
3455,subordinate,-1,nursing home admission,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,37424463.0,1.0
3456,subordinate,-1,obstacles,,SDoH factor,healthypeople,-1,Incarceration,,SDoH subtype,healthypeople,38517787.0,1.0
3457,subordinate,-1,greener areas,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,35525977.0,1.0
3458,subordinate,-1,specialty care,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,31704763.0,1.0
3459,subordinate,-1,economic impacts,,SDoH factor,healthypeople,-1,Poverty,,SDoH subtype,healthypeople,36603208.0,1.0
3460,subordinate,-1,suboptimal care,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,35133003.0,1.0
3461,subordinate,-1,hs,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,32463071.0,1.0
3462,subordinate,-1,family events,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,32575455.0,1.0
3463,subordinate,-1,family carers,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,36750227.0,1.0
3464,subordinate,-1,informal supports,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,30689840.0,1.0
3465,subordinate,-1,hospital service,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,37943714.0,1.0
3466,subordinate,-1,hospital care,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,37943714.0,1.0
3467,subordinate,-1,financial abilities,,SDoH factor,healthypeople,-1,Poverty,,SDoH subtype,healthypeople,32120293.0,1.0
3468,subordinate,-1,internal medicine,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,32894241.0,1.0
3469,subordinate,-1,neurology,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,32894241.0,1.0
3470,subordinate,-1,low household income,,SDoH factor,healthypeople,-1,Poverty,,SDoH subtype,healthypeople,38378514.0,1.0
3471,subordinate,-1,sex/gender,,SDoH factor,healthypeople,-1,Discrimination,,SDoH subtype,healthypeople,34521111.0,1.0
3472,subordinate,-1,socio-economic burden,,SDoH factor,healthypeople,-1,Poverty,,SDoH subtype,healthypeople,34944450.0,1.0
3473,subordinate,-1,benefits,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,35027110.0,1.0
3474,subordinate,-1,lower literacy,,SDoH factor,healthypeople,-1,Health Literacy,,SDoH subtype,healthypeople,31273677.0,1.0
3475,subordinate,-1,preventative healthcare,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38306040.0,1.0
3476,subordinate,-1,people,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,33208190.0,1.0
3477,subordinate,-1,physician,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,20583207.0,1.0
3478,subordinate,-1,visits,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,20583207.0,1.0
3479,subordinate,-1,social stimulation,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,37725088.0,1.0
3480,subordinate,-1,long-term care residents,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34370003.0,1.0
3481,subordinate,-1,outdoors,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,34370003.0,1.0
3482,subordinate,-1,engagement,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,34370003.0,1.0
3483,subordinate,-1,under-assessment,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,37003932.0,1.0
3484,subordinate,-1,under-reporting,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,37003932.0,1.0
3485,subordinate,-1,in-person programs,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,37647250.0,1.0
3486,subordinate,-1,communities study,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,31585368.0,1.0
3487,subordinate,-1,nhws,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,30955411.0,1.0
3488,subordinate,-1,family physicians,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34380424.0,1.0
3489,subordinate,-1,appointments,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36738268.0,1.0
3490,subordinate,-1,genetic testing,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34054018.0,1.0
3491,subordinate,-1,testing limitations,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34054018.0,1.0
3492,subordinate,-1,self-rated health,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38598162.0,1.0
3493,subordinate,-1,pcp,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,37768660.0,1.0
3494,subordinate,-1,prosocial interactions,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,35253746.0,1.0
